INT1	INT2	INT3	INT4	INT5	LONG1	LONG2	LONG3	LONG4	LONG5	FLOAT1	FLOAT2	FLOAT3	FLOAT4	FLOAT5	DOUBLE1	DOUBLE2	DOUBLE3	DOUBLE4	DOUBLE5	BOOL1	BOOL2	BOOL3	BOOL4	BOOL5
1185753816	-1829323657	499281585	592614895	864101846	-3131464887566336	3652601493061631	-4365702718816256	-4183514316537856	7594939407925247	1473067133.0360703	1997728727.5134978	923529132.537713	913368852.3634211	1377981891.8736389	2163096872404301.8	8539518273011119	3547301743982055.5	1483271360981513.8	6671239401807685	false	false	false	true	true
-1732177432	1905681174	1611927352	755815465	354169805	3066740221149183	6193280559611903	-6299546288128000	-6103789538902016	-7604872610316287	809267405.7856749	347731579.21800345	1921187093.0935814	1437475084.0082676	1118159932.5350528	2387651399226169.5	460254253148413.94	2484409318195327.5	3236283547723879.5	2873634990045001.5	false	false	true	false	true
1913815623	-430885847	934069643	-932349024	-1983508004	5011526280806399	-4863858371985408	5602858489610239	4556628829405183	-2504774553436160	1489208942.2483385	1894293374.9575272	1589948270.7574382	213466824.71071258	1924439623.5931427	5274214169229737	8704776344715105	1101837597518455.9	5749807505055551	960794533783937.9	false	false	false	true	false
-143819607	8440966	1533090833	-2069812169	1737285561	6629303680761855	-985038602633216	-4810862208483328	3825385535963135	-1359309426393088	433746864.5779448	622099244.5279037	980081499.2399884	279817994.09056056	1148852968.3133304	5276734436738177	4786961684246605	541321387829587.94	6979100289894929	3102474296235821.5	false	true	false	true	false
632382960	-491302167	-1376298540	1152795472	479027828	5319819230445567	2145694504714239	6611009238204415	5925135563358207	7327029787623423	1218689022.2578297	247000859.4789821	103890043.55285686	2084378380.9646382	1247847240.280404	4918702893158285	2201010535875721.8	7176996491079143	5798937943868403	1116896306883501.9	false	false	true	true	false
-1197966316	343873992	1139781281	793358061	174721290	-6219215946121216	-8212995666608127	-328811707105280	-5600614398558208	3655814401228799	1721713611.9914708	974965954.3515075	1165807712.6082711	2120141861.016532	730069788.8170096	8592300660546929	4332505422807069.5	7203109761305073	1425537858674091.8	7276344027718909	true	true	false	true	false
-1884623291	184361258	-532513024	1153474479	1314595428	-2746756269867008	8293724454911999	5412123765112831	-3756146590482432	1907899886469119	1612414188.446638	1099903083.7395616	1967853739.4481587	1136289250.318659	77184399.97660951	7516838858141871	7140875957438355	1855788516070571.8	5780693378870707	6611925321454529	false	false	false	true	false
-1006248228	-685719595	-1411420400	-2018228248	1715920800	-5660642358853632	-4372897552400384	-2735063422730240	131186634522623	8799253900034047	1968095921.8994153	1174044129.001119	1970009289.7059975	880825098.5599552	1223369776.92519	2925061801295481.5	8899974572762335	8463179093524251	2805077361803587.5	810106832866413.9	true	true	true	true	true
1573676000	2131012525	1139302164	1996890660	1865693290	5745405941776383	5805865080717311	7124359936212991	-413940739735552	1616085690351615	736039912.9082074	1161493119.9092634	867335989.1217471	1771435504.5157173	2116487596.4836566	4980333049363073	6355897934732121	761875747183299.9	6213385779187025	8361300756363023	true	false	false	true	true
-663749215	-149449034	-1708228923	-246405055	-858303482	-2955016889434112	2541786052427775	-1922280766570496	-7819394268790783	949835670749183	1043193532.3470951	598970697.0260314	1939646178.2849553	1191221201.0236359	553491787.0791191	2402433390836571.5	2102581137832601.8	343064733969621.94	3356940620057725.5	8807681527669979	true	true	true	false	true
1620058095	1310696810	-409474205	-1552720698	-1195166797	-8309250078015487	-8715715913711615	203039864520703	5228085876097023	-1745876963819520	13719652.94207902	2094594825.507285	1614321734.8892012	1056090828.9811965	29596870.520422366	6101226361037707	8797140120533075	4348984759456695.5	7175204344743133	245458281305013.97	false	true	true	false	false
1981995052	-9275027	-677054952	-1012722842	1019745739	-4252063286427648	-6727673816547328	1628090283327487	8916870946095103	-2541293179764736	1448525712.0911136	1202971096.5219562	1444922680.1791437	52614595.89811304	514396952.7357718	8117825110408125	8886617831154235	8721658145759629	645126738523373.9	2489984683174265.5	false	false	true	false	false
-948915850	-245243316	398032893	-448713206	1927656161	4290734660255743	-7270350400258047	732886072295423	5825191976370175	-5238684420931584	179134366.80023056	1353152817.4983819	1794306482.9586256	577907406.4379374	370096831.574279	7508222589439613	903831371410305.9	1763035807458207.8	2072307065812335.8	3683283017037555.5	true	false	true	false	true
-1949204239	-869146770	1167264413	-63032293	-1813163032	6281701026168831	1778479049736191	-1929975015931904	5802975909904383	-2625904555589632	1710438818.3455937	956790096.4664296	477187189.61511225	1437637777.9898205	38041125.813268885	7051223575316347	2693008402049149.5	8265863879191757	2504775166360957.5	1389828645660389.8	true	false	true	true	false
1338333521	110260204	1920145411	-1942608708	1386466592	347913112780799	-8944805765709823	-2953347690659840	-7850006966960127	8342553258622975	251959491.30752602	848835792.5801748	724383855.6875587	306154873.8255108	1369798191.7425988	2419084785427593.5	8981855883655067	2856252523895929.5	5369888739865527	8894636313490567	false	true	true	true	false
-132011545	-840569561	1804456305	-935744753	200790230	4137578412376063	8977521513070591	-5609794912124928	-387870476992512	-7149043675299839	815414018.693154	1874374010.2629797	1036703744.0180969	234765439.84364885	650923402.4095967	3731024437325105.5	4292318796652599.5	1797426388580097.8	6607259563408345	3769881916325351.5	true	false	true	true	false
-175048105	488996592	-1537420344	-1875704059	-1966734668	-8326455607951359	8453457929306111	6342233926139903	61338386694143	-2766955756912640	2122838193.838685	2054777695.7586436	1248014985.7410553	961235278.900308	439391821.24779814	2613436564986617.5	7422713587414343	2157745091877381.8	4528581820804089	3247656590787769.5	false	false	true	false	false
-873099852	-2051771843	588616445	-1279545751	-1392559326	-1680262261899264	2159657879601151	-2150143423938560	7299706338148351	-7212332073615359	1093032601.046034	1030067098.5120683	1947195151.363553	2140146323.9004357	1290889844.9762042	7624645567058071	5862020918312735	2566666545289363.5	4775231484196673	8751491651748507	false	true	false	false	true
155921071	839164421	1293009638	894720606	393257201	5544210488885247	-759531168595968	-7097008607199231	-6324971672436736	1418784917159935	1198470367.4977164	625727535.3300977	1705752819.3161683	2119973532.4288886	1042372296.3003389	3151517446741535.5	5721407258004757	5678800017494407	2176933967096177.8	586207802395867.9	false	true	false	true	true
-1562756373	-92329439	404772152	265111785	-1757830203	-5815406451228672	-6416936023883776	3116560617046015	-23595128455168	-3353644741165056	646581357.1060886	1868054984.3277886	597733328.8628068	523818448.62176347	1727763346.800284	2802512038442657.5	1230244907539587.8	2703423626555783.5	2579372265645073.5	1743878844418921.8	true	true	true	true	true
1870492625	-690520436	-43300321	-1635912870	1561249123	-7913443201908735	-1020651938775040	-7059413466611711	2949687745183743	8246881507344383	293896520.01283723	1147640871.8886123	1208781033.3269672	689737175.0818999	767289873.2422202	8510167511080473	8973740022727059	2787569849381055.5	4865459510693209	2623534678598035.5	false	false	false	false	true
-1765521524	-1595283703	-1729527630	-369187003	-2100143765	-5631866858110976	-2310134730588160	7888224605175807	1530464347095039	4614454712991743	838906208.9067878	1762074311.8397949	795289585.2120504	1244048120.49673	2001231415.030697	838477731980999.9	6373679314148505	4188978346417969.5	852568827161453.9	7288261079122615	false	false	true	false	false
1060438573	-994670119	722748316	-142590769	-1755044390	1380517526110207	-2966482350768128	-8277205549318143	-4956265864232960	617266760646655	1148604948.4694488	674723165.3357118	1752699387.6490977	1128342775.1748304	1489052914.5983047	8191486430384461	3326824933885815.5	2111787900522505.8	8332004691842235	68332890141113.99	true	false	true	false	true
-1171355169	-1502808823	1810044415	876923954	173037253	1957444829839359	4884881834246143	-5506273923563520	-8799574495854591	-4489085267738624	259536120.8958844	824525242.2454908	673620013.2613258	954036089.7965742	1444645194.5839016	2571773596701107.5	4735929376084141	2309776553155779.5	6083330409429003	8267419592891015	true	false	false	true	false
174368561	-740970872	-15804792	657088139	-218940680	-916466148835328	647884483592191	-5767520984236032	-3044537400295424	-7520790106865663	2137690940.4742165	1060067681.3195523	938672108.3343372	809829974.4612277	1214859803.29688	1889794290306651.8	8967370637732441	4533120307052039	2219782171843991.8	5381071265386431	true	true	true	true	true
-370293238	-146666309	1373138991	-2101431104	-2127721443	-8235221749071871	2906969178374143	-4744818525732864	-6250307067576320	-5592866306916352	1479484242.3822837	942413440.7380897	1807630795.7010553	1810752648.7026467	642484425.1705087	6617576348509355	3457722437247889.5	6750742530282223	898857508057829.9	8059864012428133	false	false	false	true	true
1935350181	-2089943068	2046843187	-2036430222	-559419930	-6640288957202432	-3356280584404992	6577889898135551	-1922876902998016	3361619593658367	1723521276.2262206	1795465453.7920218	538194521.8467052	572973479.8455608	1778592425.9951808	6367280834310331	8060517195475755	3565329518591783.5	6245436308883811	1314487779683625.8	true	true	true	true	false
1586302503	2000496405	1904793599	-696944213	864642871	8930149122703359	-922470223708160	-6473149927391232	6640790126198783	-8830479264382975	1799952294.8061523	545238196.7691587	335920061.9009729	1551649582.9892688	140374404.19597703	6101141482814753	8802590650369845	5208109255805219	2843121344195827.5	3231179458506407.5	false	true	true	true	false
797431254	-919661648	1718310923	-1764114225	984847995	-7039691903729663	1166169398575103	-8123443283230719	6615255115366399	-8690071758700543	865313051.9641136	1927263925.0774648	349977253.07193583	1760503212.5476372	1303752940.5328217	8730345457613363	7584737746683779	7238678059409623	4978163294872647	5164498790535057	false	true	true	true	false
332688083	1503927757	-288041344	1452839564	-1411206242	-3160578797338624	-7717167470477311	-8651319304781823	-6568299450073088	8089139622707199	1747277651.6976342	1510348427.3913195	1755979670.442412	1087667278.0269008	919941698.1569073	5854644123806941	3841300859128711.5	4814351528837995	3647187789176977.5	6432773395121525	true	true	true	false	false
2042566824	-456040555	939882204	-1450600425	-1217830751	-8744467423035391	-2882156271501312	3317674260037631	-1015599278850048	-5499204323508224	2110684101.8785343	1593853049.0674257	842019426.8740299	6139499.907972047	1576522722.5679893	3024343529449661.5	5327102677154965	2153836967797857.8	3373924218299375.5	6442561184850453	true	true	false	false	false
429788188	-865167994	622400446	619708758	-1624350182	230426517962751	5187753029402623	5544644813258751	259112084439039	2522945222082559	887234835.0182165	1410335517.8495727	813138988.0845771	106143279.50984405	642208086.7325872	5697014389860305	8582583896274135	1696978203187307.8	5190443299672295	1467428433554875.8	true	false	true	true	false
1189757533	-828111603	653750650	-922564810	-1969690763	175963576991743	-1343772206039040	3534340709416959	-8635103341182975	-4894047814549504	558769992.597973	1658296145.232563	125400938.00986488	1257104274.535931	448479396.82735866	8539458673252779	8884371497356161	4861348395237097	248229523067543.97	4608443432108267	true	true	false	false	false
1974806802	150525948	-1772243353	1346689307	-843748177	-1231626042343424	612910002864127	-5202865693917184	-6678340941381632	-6757722527629311	582009142.6336316	443145587.02092344	1945568248.0576177	669355935.508153	125339129.13032937	1716600363716609.8	5770466260002149	7417910372364139	5297741609952019	3962578337798077.5	false	true	true	false	false
-932051883	883525400	-1933426100	-1572560790	-1507494116	-3407283476234240	-7958928063201279	-2881724069445632	-7054728659730431	-8913264612212735	75645871.51420216	912320729.6641859	643064572.0977603	1763880945.0575647	464074534.60404885	7787320612577501	2749732127501625.5	5993742028386477	8824359952064119	7694771525361199	true	true	false	false	true
-2044812245	2069884625	66988879	-733586934	-1863311062	8421067429249023	8714415826272255	6861767640612863	-8261582689665023	-7275617242316799	1733663953.3879166	7781074.114284179	982842037.6235539	376581461.45845157	971887803.2413019	2102333825220305.8	1723113586712845.8	1544230142076407.8	3790226561236239.5	3131699806712327.5	true	true	true	true	true
-985769717	-644568671	301218498	-210579369	695220173	3665937131634687	-3827582927634432	-8308199165788159	5701666963718143	-1473959568605184	524754637.7164165	2022810356.3855402	1535640564.5709338	2019963169.15047	2136583867.1508977	3167527316589647.5	4461379159861893.5	277337965784405.97	6000527671593787	6309165454410779	true	false	false	true	true
-886177680	-217354593	-778491036	184387511	1564450095	5906503961673727	6175029624569855	8256475654782975	-7890811509276671	-2989609424257024	1385310693.336179	1721342232.7908041	759132589.7271211	428118310.6524023	432452490.6753283	6506350042046797	4248207927648773.5	7517615287502393	6760614443679049	8212505760152267	false	false	false	false	false
